ID,title,description,streetaddress,city,Year,notes,full.address,lat,lon,geoAddress,status
244,Adonis Book Store,,384 Ellis St.,San Francisco,1971,,"384 Ellis St., San Francisco, CA",37.7850859,-122.4125233,"384 ellis st, san francisco, ca 94102, usa",Geocoded
222,Adonis Book Store,,384 Ellis St.,San Francisco,1975,,"384 Ellis St., San Francisco, CA",37.7850859,-122.4125233,"384 ellis st, san francisco, ca 94102, usa",Geocoded
470,Adonis Book Store ,,384 Ellis Street ,San Francisco,1977,,"384 Ellis Street , San Francisco, CA",37.7850859,-122.4125233,"384 ellis st, san francisco, ca 94102, usa",Geocoded
415,Adonis Book Store ,,384 Ellis St. ,San Francisco,1976,,"384 Ellis St. , San Francisco, CA",37.7850859,-122.4125233,"384 ellis st, san francisco, ca 94102, usa",Geocoded
1104,Adult Book Store,,4304 N. Blackstone,Fresno ,1980,,"4304 N. Blackstone, Fresno , CA",36.7961298,-119.7898971,"4304 n blackstone ave, fresno, ca 93726, usa",Geocoded
1407,Adult Book Store,,1249 McHenry,Modesto,1980,,"1249 McHenry, Modesto , CA",37.6620821,-120.9943136,"1249 mchenry ave, modesto, ca 95350, usa",Geocoded
314,Adult Book Store,,1249 McHenry,Modesto,1979,,"1249 McHenry, Modesto , CA",37.6620821,-120.9943136,"1249 mchenry ave, modesto, ca 95350, usa",Geocoded
580,Adult Book Store,300 Block of State Street,,Santa Barbara,1977,,", CA",34.415396,-119.693205,unclear_coded_by_hand,Found
40,Adult Book Stores,,3601 Ventura ,Fresno ,1978,,"3601 Ventura , Fresno , CA",36.7359375,-119.7640968,"3601 ventura ave, fresno, ca 93702, usa",Geocoded
605,Adult Book Stores,4304 N. Blackstone & 3601 Ventura,4304 N. Blackstone,Fresno ,1979,,"4304 N. Blackstone, CA",36.79613,-119.789897,unclear_coded_by_hand,Found
1267,Adult Book Stores,4304 N. Blackstone & 3601 Ventura,3601 Ventura,Fresno ,1979,,"3601 Ventura, CA",36.736224,-119.764038,unclear_coded_by_hand,Found
39,Adult Book Stores ,,4303 No. Blackstone,Fresno ,1978,,"4303 No. Blackstone, Fresno , CA",36.7959467,-119.7908901,"4303 n blackstone ave, fresno, ca 93726, usa",Geocoded
31,Adult Book Stores ,,4304 N. Blackstone & 3601 Ventura ,Fresno ,1977,,"4304 N. Blackstone & 3601 Ventura , Fresno , CA",36.7961298,-119.7898971,"4304 n blackstone ave, fresno, ca 93726, usa",Geocoded
NA,Adult Movie Houses,On 'D' St.,,Marysville,1980,,", CA",39.141432,-121.589157,unclear_coded_by_hand,General City Coordinates Used
130,Aesop's Table,,519 N. Fairfax Ave. ,Hollywood,1979,,"519 N. Fairfax Ave. , Hollywood, CA",34.0806309,-118.3617244,"519 n fairfax ave, los angeles, ca 90048, usa",Geocoded
131,After Dark,(Disco),831 S. La Brea,Hollywood,1979,,"831 S. La Brea, Hollywood, CA",34.0597008,-118.3454208,"831 south la brea ave, los angeles, ca 90036, usa",Geocoded
121,After Dark,(Disco),831 So. La Brea,Hollywood,1978,,"831 So. La Brea, Hollywood, CA",34.0597008,-118.3454208,"831 south la brea ave, los angeles, ca 90036, usa",Geocoded
1168 copy,After Dark,,365 N. La Cienega,Hollywood,1975,,"365 N. La Cienega, Hollywood, CA",34.0779061,-118.3769844,"365 n la cienega blvd, west hollywood, ca 90048, usa",Geocoded
66,After Dark,,8471 Beverly Blvd.,Los Angeles,1974,,"8471 Beverly Blvd., Los Angeles , CA",34.0764216,-118.3757365,"8471 beverly blvd, los angeles, ca 90048, usa",Geocoded
317,After Dark,(Disco) (Back patio open from 1pm) (New Monterey),214 Lighthouse,Monterey,1979,,"214 Lighthouse, Monterey, CA",36.6099643,-121.8983943,"214 lighthouse ave, monterey, ca 93940, usa",Geocoded
310,After Dark,(Disco) (Back patio open from 1 p.m.) (New Monterey),214 Lighthouse,Monterey,1978,,"214 Lighthouse, Monterey, CA",36.6099643,-121.8983943,"214 lighthouse ave, monterey, ca 93940, usa",Geocoded
86,After Dark ,(Disco) ,8471 Beverly Blvd. ,Hollywood,1976,,"8471 Beverly Blvd. , Hollywood, CA",34.0764216,-118.3757365,"8471 beverly blvd, los angeles, ca 90048, usa",Geocoded
1410,After Dark ,(Disco) (Backlot open Thurs - Sun. 2pm) (New Monterey),214 Lighthouse ,Monterey,1980,,"214 Lighthouse , Monterey, CA",36.6099643,-121.8983943,"214 lighthouse ave, monterey, ca 93940, usa",Geocoded
307,After Dark ,(should be a winner) ,214 Light House ,New Monterey ,1977,,"214 Light House , New Monterey , CA",36.6099643,-121.8983943,"214 lighthouse ave, monterey, ca 93940, usa",Geocoded
1168,After Dark - Gazebo,(adm. weekends)(Disco),8471 Beverly Blvd.,Hollywood,1975,,"8471 Beverly Blvd., Hollywood, CA",34.0764216,-118.3757365,"8471 beverly blvd, los angeles, ca 90048, usa",Geocoded
67,After Midnight,Late,8477 Beverly Blvd.,Los Angeles,1974,,"8477 Beverly Blvd., Los Angeles , CA",34.0760458,-118.3758577,"8477 beverly blvd, los angeles, ca 90048, usa",Geocoded
6,Aftermath,(Disco),1626 E. Truxtun,Bakersfield,1978,,"1626 E. Truxtun, Bakersfield, CA",35.3733999,-118.978317,"1626 e truxtun ave, bakersfield, ca 93305, usa",Geocoded
122,Ah Men Clothes,,8900 Santa Monica Blvd.,Hollywood,1978,,"8900 Santa Monica Blvd., Hollywood, CA",34.0845784,-118.3841458,"8900 santa monica blvd, west hollywood, ca 90069, usa",Geocoded
108,Ah Men Clothes ,,8900 Santa Monica Blvd. ,Hollywood,1977,,"8900 Santa Monica Blvd. , Hollywood, CA",34.0845784,-118.3841458,"8900 santa monica blvd, west hollywood, ca 90069, usa",Geocoded
1247,Airport,,3626 Sunset Blvd.,Los Angeles,1975,,"3626 Sunset Blvd., Los Angeles, CA",34.0901197,-118.2775804,"3626 sunset blvd, los angeles, ca 90026, usa",Geocoded
214,Airport Club,('Drags'),3626 Sunset Blvd,Los Angeles,1978,,"3626 Sunset Blvd, Los Angeles , CA",34.0901197,-118.2775804,"3626 sunset blvd, los angeles, ca 90026, usa",Geocoded
200,Airport Club ,"(""Drags"")",3626 Sunset Blvd.,Los Angeles,1977,,"3626 Sunset Blvd., Los Angeles , CA",34.0901197,-118.2775804,"3626 sunset blvd, los angeles, ca 90026, usa",Geocoded
152,Al's Playhouse,,Alondra and Clarke,Bellflower,1972,,"Alondra and Clarke, CA",33.889311,-118.13397,unclear_coded_by_hand,Found
6,Al's Playhouse,,9306 Alondra,Bellflower,1973,,"9306 Alondra, Bellflower, CA",33.8890565,-118.1357434,"9306 alondra blvd, bellflower, ca 90706, usa",Geocoded
1294,Alameda Plaza,(HOT),,Santa Barbara,1977,,", CA",34.427784,-119.705319,unclear_coded_by_hand,Found
759,Alameda Plaza,,,Santa Barbara,1979,,", CA",34.427784,-119.705319,unclear_coded_by_hand,Found
1122,Alameda Plaza,,,Santa Barbara,1980,,", CA",34.427784,-119.705319,unclear_coded_by_hand,Found
1,Alameda Steam Baths,,1001 Santa Clara Ave.,Alameda,1979,,"1001 Santa Clara Ave., Alameda, CA",37.7733872,-122.2683574,"1001 santa clara ave, alameda, ca 94501, usa",Geocoded
1062,Alameda Steam Baths,"(Good days)
",1001 Santa Clara Ave.,Alameda,1980,,"1001 Santa Clara Ave., Alameda, CA",37.7733872,-122.2683574,"1001 santa clara ave, alameda, ca 94501, usa",Geocoded
2,Alameda Steam Baths,,1001 Santa Clara Avenue ,Alameda,1978,,"1001 Santa Clara Avenue , Alameda, CA",37.7733872,-122.2683574,"1001 santa clara ave, alameda, ca 94501, usa",Geocoded
1,Alameda Steam Baths,(looks promising) ,1001 Santa Clara Ave. ,Alameda,1976,,"1001 Santa Clara Ave. , Alameda, CA",37.7733872,-122.2683574,"1001 santa clara ave, alameda, ca 94501, usa",Geocoded
1,Alameda Steam Baths,,1001 Santa Clara Ave. ,Alameda,1977,,"1001 Santa Clara Ave. , Alameda, CA",37.7733872,-122.2683574,"1001 santa clara ave, alameda, ca 94501, usa",Geocoded
1169,Aldo's Speakeasy,(Use rear door thru alley),6413 Hollywood Blvd.,Hollywood,1975,,"6413 Hollywood Blvd., Hollywood, CA",34.1018713,-118.3302061,"6413 hollywood blvd, los angeles, ca 90028, usa",Geocoded
70,Aldo's Speakeasy,(Use rear door thru alley),6413 Hollywood Blvd.,Hollywood,1973,,"6413 Hollywood Blvd., Hollywood, CA",34.1018713,-118.3302061,"6413 hollywood blvd, los angeles, ca 90028, usa",Geocoded
68,Aldo's Speakeasy,Use rear door thru alley,6413 Hollywood Blvd.,Los Angeles,1974,,"6413 Hollywood Blvd., Los Angeles , CA",34.1018713,-118.3302061,"6413 hollywood blvd, los angeles, ca 90028, usa",Geocoded
87,Aldo's Speakeasy ,(Use rear door thru alley) ,6413 Hollywood Blvd.,Hollywood,1976,,"6413 Hollywood Blvd., Hollywood, CA",34.1018713,-118.3302061,"6413 hollywood blvd, los angeles, ca 90028, usa",Geocoded
109,Aldo's Speakeasy ,(Midnight Cowboys-Use rear door through alley) ,6413 Hollywood Boulevard ,Hollywood,1977,,"6413 Hollywood Boulevard , Hollywood, CA",34.1018713,-118.3302061,"6413 hollywood blvd, los angeles, ca 90028, usa",Geocoded
1353,Alexander's,(Looks promising) ,10444 Magnolia Blvd.,North Hollywood,1980,,"10444 Magnolia Blvd., North Hollywood , CA",34.1646813,-118.3586967,"10444 w magnolia blvd, north hollywood, ca 91601, usa",Geocoded
480,Alfie's,(Disco) ('Humpy jocks') (Cruisy),2140 Market,San Francisco,1979,,"2140 Market, San Francisco, CA",37.7671503,-122.4299645,"2140 market st, san francisco, ca 94114, usa",Geocoded
1590,Alfie's,"(Disco) (Humpy jocks) (Cruisy) (Some W, FFA)",2140 Market,San Francisco,1980,,"2140 Market, San Francisco, CA",37.7671503,-122.4299645,"2140 market st, san francisco, ca 94114, usa",Geocoded
493,Alfie's ,(Disco) (Cruisy),2140 Market St.,San Francisco,1978,,"2140 Market St., San Francisco, CA",37.7671503,-122.4299645,"2140 market st, san francisco, ca 94114, usa",Geocoded
694,Alfonso's Park St. Station,(Disco) (Liquor) (Looks promising),852 Park Ave.,San Jose,1978,,"852 Park Ave., San Jose, CA",37.3258942,-121.9065965,"852 park ave, san jose, ca 95126, usa",Geocoded
693,Alfonso's Sundown Saloon,"(Some G, B, Latins) (Disco)
",349 W. San Carlos,San Jose,1979,,"349 W. San Carlos, San Jose, CA",37.3287377,-121.8942629,"349 w san carlos st, san jose, ca 95110, usa",Geocoded
695,Alfonso's Sundown Saloon,"(Some B, G, Latins) (Disco)",349 W. San Carlos,San Jose,1978,,"349 W. San Carlos, San Jose, CA",37.3287377,-121.8942629,"349 w san carlos st, san jose, ca 95110, usa",Geocoded
NA,Alhambra Park,Palm Rd. at Larch nr. tennis courts,,Alhambra,1980,,", CA",34.097197,-118.146304,unclear_coded_by_hand,Found
448,Alhambra Park,Palm Rd. at Alhambra Avenue,,Alhambra,1977,,", CA",34.097197,-118.146304,unclear_coded_by_hand,Found
590,Alhambra Park,Palm Rd. at Larch nr. tennis courts,,Alhambra,1979,,", CA",34.097197,-118.146304,unclear_coded_by_hand,Found
774,Alhambra Park,Palm Rd. at Larch- nr. tennis courts,,Alhambra,1978,,", CA",34.097197,-118.146304,unclear_coded_by_hand,Found
137,Ali Baba's,(N. Hollywood),11663 Sherman Way,Hollywood,1971,,"11663 Sherman Way, Hollywood, CA",34.2013466,-118.3865258,"11663 sherman way, north hollywood, ca 91605, usa",Geocoded
279,Alibi,,225 S. San Antonio,Pomona ,1974,,"225 S. San Antonio, Pomona , CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
291,Alibi,,408 Pomona Mall West,Pomona ,1973,,"408 Pomona Mall West, Pomona , CA",34.0576389,-117.7467141,"408 e pomona mall st, pomona, ca 91766, usa",Geocoded
190,Alibi,,408 Pomona Mall West,Pomona ,1972,,"408 Pomona Mall West, Pomona, CA",34.0576389,-117.7467141,"408 e pomona mall st, pomona, ca 91766, usa",Geocoded
368,Alibi East,"(Disco) (Adm.) (Liquor)
",225 S. San Antonio,Pomona ,1979,,"225 S. San Antonio, Pomona , CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
365,Alibi East,(Some G) (Disco) (Liquor) (Adm.),225 So. San Antonio,Pomona ,1978,,"225 So. San Antonio, Pomona , CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
136,Alibi East,,225 S. San Antonio,Pomona ,1975,,"225 S. San Antonio, Pomona, CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
322,Alibi East ,,225 S. San Antionio ,Pomona ,1976,,"225 S. San Antionio , Pomona , CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
363,Alibi East ,(Some G) (Disco) (Liquor) (Admission) ,225 South San Antonio ,Pomona ,1977,,"225 South San Antonio , Pomona , CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
1470,Alibi East ,(Disco) ,225 S. San Antonio,Pomona ,1980,,"225 S. San Antonio, Pomona , CA",34.0577915,-117.7372915,"225 s san antonio ave, pomona, ca 91766, usa",Geocoded
222,Alioto's,,13 El Portal ,Sausalito,1966,,"13 El Portal , Sausalito, CA",37.8558011,-122.4787463,"13 el portal, sausalito, ca 94965, usa",Geocoded
53,Alley,,6357 Hollywood Blvd.,Los Angeles,1972,,"6357 Hollywood Blvd., Los Angeles , CA",34.1018424,-118.3286404,"6357 hollywood blvd, los angeles, ca 90028, usa",Geocoded
320,Alley Cat,(in alley bet. Geary & O'Farrell),330 Mason St.,San Francisco,1972,,"330 Mason St., San Francisco, CA",37.7866836,-122.4097954,"330 mason st, san francisco, ca 94102, usa",Geocoded
377,Alley Cat,(Good afternoons) (In alley bet. Geary & O'Farrell),330 Mason St.,San Francisco,1973,,"330 Mason St., San Francisco, CA",37.7866836,-122.4097954,"330 mason st, san francisco, ca 94102, usa",Geocoded
,Alley Cat,(go go boys) (goos afternoons - in alley betw. Geary & O'Farrell),330 Mason St,San Francisco,1974,,"330 Mason St, San Francisco, CA",37.7866836,-122.4097954,"330 mason st, san francisco, ca 94102, usa",Geocoded
39,Aloha,,58 'A' St.,Hayward,1973,,"58 'A' St., Hayward, CA",37.6671796,-122.0998706,"58 a st, hayward, ca 94541, usa",Geocoded
,Aloha,,58 A St,Hayward,1974,,"58 A St, Hayward, CA",37.6671796,-122.0998706,"58 a st, hayward, ca 94541, usa",Geocoded
1167,Aloha,,58 'A' St.,Hayward,1975,,"58 'A' St., CA",37.66718,-122.099871,unclear_coded_by_hand,Found
16,Aloha,,2701 E. 4th,Long Beach,1966,,"2701 E. 4th, Long Beach, CA",33.7718943,-118.1599412,"2701 e 4th st, long beach, ca 90814, usa",Geocoded
13,Aloha,,2701 E. 4th,Long Beach,1965,,"2701 E. 4th, Long Beach, CA",33.7718943,-118.1599412,"2701 e 4th st, long beach, ca 90814, usa",Geocoded
43,Aloha ,,58 A St. ,Hayward,1976,,"58 A St. , Hayward, CA",37.6671796,-122.0998706,"58 a st, hayward, ca 94541, usa",Geocoded
266,Aloha ,,58 A St.,Hayward,1972,,"58 A St., Hayward, CA",37.6671796,-122.0998706,"58 a st, hayward, ca 94541, usa",Geocoded
86,Aloha Club,,58 'A' St.,Hayward,1970,,"58 'A' St., CA",37.66718,-122.099871,unclear_coded_by_hand,Found
22,Aloha Club ,,58 A St.,Hayward,1969,,"58 A St., Hayward, CA",37.6671796,-122.0998706,"58 a st, hayward, ca 94541, usa",Geocoded
,Aloha Club ,,58 A St. ,Hayward,1968,,"58 A St. , Hayward, CA",37.6671796,-122.0998706,"58 a st, hayward, ca 94541, usa",Geocoded
236,Alondra Park,,,Lawndale,1973,,", CA",33.88636,-118.342362,unclear_coded_by_hand,Found
172,Alondra Park,Lawndale,,Los Angeles,1972,,", CA",33.886545,-118.342035,unclear_coded_by_hand,Found
310,Alondra Park,,,Los Angeles,1974,,", CA",33.886545,-118.342035,unclear_coded_by_hand,Found
NA,Alondra Park,,,Redondo Beach,1978,,", CA",33.88946,-118.330907,unclear_coded_by_hand,Found
519,Alondra Park,,,Redondo Beach,1977,,", CA",33.88946,-118.330907,unclear_coded_by_hand,Found
400,Alondra Park,,,Redondo Beach,1976,,", CA",33.88946,-118.330907,unclear_coded_by_hand,Found
NA,Alondra Park,,,Redondo Beach,1980,,", CA",33.88946,-118.330907,unclear_coded_by_hand,Found
672,Alondra Park,,,Redondo Beach,1979,,", CA",33.88946,-118.330907,unclear_coded_by_hand,Found
1205,Alondra Park,,,Redondo Beach,1975,,", CA",33.88946,-118.330907,unclear_coded_by_hand,Found
1593,Alta Plaza,,2301 Fillmore,San Francisco,1980,,"2301 Fillmore, San Francisco, CA",37.7909207,-122.4344365,"2301 fillmore st, san francisco, ca 94115, usa",Geocoded
712,Alta Plaza,,Fillmore & Clay Sts.,San Francisco,1979,,"Fillmore & Clay Sts., CA",37.790721,-122.434227,unclear_coded_by_hand,Found
1111,Alum Rock Park,,,San Jose,1980,,", CA",37.396039,-121.801812,unclear_coded_by_hand,Found
1592,Alvin's ,at Mission,83 1st St.,San Francisco,1980,,"83 1st St., San Francisco, CA",37.7900567,-122.3977007,"83 1st st, san francisco, ca 94105, usa",Geocoded
378,Ambassador Lounge,,101 Eddy St.,San Francisco,1973,,"101 Eddy St., San Francisco, CA",37.7840562,-122.4094919,"101 eddy st, san francisco, ca 94102, usa",Geocoded
,Ambassador Lounge ,,101 Eddy,San Francisco,1974,,"101 Eddy, San Francisco, CA",37.7840562,-122.4094919,"101 eddy st, san francisco, ca 94102, usa",Geocoded
306,Amber Light,,1314 Portrero Grande Dr.,San Gabriel,1972,,"1314 Portrero Grande Dr., San Gabriel, CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
323,Amber Light,,1314 Potrero Grande Dr.,San Gabriel,1974,,"1314 Potrero Grande Dr., San Gabriel, CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
194,Amber Light,,1314 Potrero Grande Gr.,San Gabriel,1970,,"1314 Potrero Grande Gr., San Gabriel, CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
284,Amber Light,,1314 Portrero Grande Dr. ,San Gabriel,1971,,"1314 Portrero Grande Dr. , San Gabriel, CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
492,Amber Light,,1314 Portrero Grande Dr.,San Gabriel,1973,,"1314 Portrero Grande Dr., San Gabriel, CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
758,Amber Light,(Many G),1314 Portrero Grande,South San Gabriel ,1979,,"1314 Portrero Grande, South San Gabriel , CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
738,Amber Light,(Many G) ,1314 Portrero Grande,South San Gabriel ,1978,,"1314 Portrero Grande, South San Gabriel , CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
415,Amber Light,,Portrero Grande Drive,South San Gabriel ,1975,,"Portrero Grande Drive, South San Gabriel, CA",34.0463225,-118.0994736,"potrero grande dr, south san gabriel, ca, usa",Geocoded
1904,Amber Light ,(Many L),1314 Portrero Grande,South San Gabriel ,1980,,"1314 Portrero Grande, South San Gabriel , CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
702,Amber Light ,(Some G) ,1314 Potrero Grande ,South San Gabriel ,1977,,"1314 Potrero Grande , South San Gabriel , CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
613,Amber Light ,(Some G) ,1314 Portrero Grande ,South San Gabriel ,1976,,"1314 Portrero Grande , South San Gabriel , CA",34.045521,-118.099662,"1314 potrero grande dr, rosemead, ca 91770, usa",Geocoded
1594,Ambush,(Beer & wine) ,1351 Harrison,San Francisco,1980,,"1351 Harrison, San Francisco, CA",37.7718554,-122.4105783,"1351 harrison st, san francisco, ca 94103, usa",Geocoded
483,Ambush,(Beer & Wine) (Cruisy),1351 Harrison,San Francisco,1979,,"1351 Harrison, San Francisco, CA",37.7718554,-122.4105783,"1351 harrison st, san francisco, ca 94103, usa",Geocoded
472,Ambush,(Beer & Wine) (very active head) ,1351 Harrison ,San Francisco,1977,,"1351 Harrison , San Francisco, CA",37.7718554,-122.4105783,"1351 harrison st, san francisco, ca 94103, usa",Geocoded
223,Ambush,('toy' shop),1351 Harrison,San Francisco,1975,,"1351 Harrison, San Francisco, CA",37.7718554,-122.4105783,"1351 harrison st, san francisco, ca 94103, usa",Geocoded
416,Ambush ,,1351 Harrison,San Francisco,1976,,"1351 Harrison, San Francisco, CA",37.7718554,-122.4105783,"1351 harrison st, san francisco, ca 94103, usa",Geocoded
495,Ambush ,(Beer & wine) (very active head),1351 Harrison,San Francisco,1978,,"1351 Harrison, San Francisco, CA",37.7718554,-122.4105783,"1351 harrison st, san francisco, ca 94103, usa",Geocoded
1595,Amelia's ,(2 floors) (Disco - upstairs),647 Valencia,San Francisco,1980,,"647 Valencia, San Francisco, CA",37.7625064,-122.4214116,"647 valencia st, san francisco, ca 94110, usa",Geocoded
